ErrorType;Class;Method;ViolatedRule;Object;Statement
ConstraintError;com.android.volley.InternalUtils;java.lang.String sha1Hash(java.lang.String);violating CrySL rule for java.security.MessageDigest (on Object #21ec591f1a5ce331cd168750a30aced38146a9159829425044f8aee64af07f5f);First parameter (with value "SHA-1") should be any of {SHA-256, SHA-384, SHA-512};$r1 = staticinvoke <java.security.MessageDigest: java.security.MessageDigest getInstance(java.lang.String)>(varReplacer1016)
