Message,Description,RuleNumber,RuleDesc,CWEId,Severity,ClassName,MethodName,ExternalLibrary,PossibleExternal
Found: Untrused PRNG (java.util.Random),Used untrusted PRNG,13,Used untrusted PRNG,338,1,w.t.b$a,initialValue,false,false
"Found: ""MD5""",Found broken hash functions,2,Found broken hash functions,759,1,y.g,c,false,false
"Found: ""http://www.andykhan.com/jexcelapi/index.html""",Used HTTP Protocol,7,Used HTTP Protocol,650,1,v.y.a.h0,init,false,false
