Message,Description,RuleNumber,RuleDesc,CWEId,Severity,ClassName,MethodName,ExternalLibrary,PossibleExternal
"Found: Constant "".""",Used constant keys in code,3,Used constant keys in code,547,1,miccah.mpvremote.LibraryActivity,onCreate,false,false
"Found: Constant ""..""",Used constant keys in code,3,Used constant keys in code,547,1,miccah.mpvremote.LibraryActivity,onLoadFinished,false,false
"Found: Constant ""0L""",Used constant keys in code,3,Used constant keys in code,547,1,miccah.mpvremote.UDPPacket,doInBackground,false,false
