Message,Description,RuleNumber,RuleDesc,CWEId,Severity,ClassName,MethodName,ExternalLibrary,PossibleExternal
Found: Untrused PRNG (java.util.Random),Used untrusted PRNG,13,Used untrusted PRNG,338,1,c.a.b.a.v.a.b,e,false,false
Found: Untrused PRNG (java.util.Random),Used untrusted PRNG,13,Used untrusted PRNG,338,1,f.x.b$a,a,false,false
Found: Untrused PRNG (java.util.Random),Used untrusted PRNG,13,Used untrusted PRNG,338,1,androidx.activity.result.d,init,true,true
"Found: ""SHA-1""",Found broken hash functions,2,Found broken hash functions,759,1,h.i,x,false,false
"Found: ""MD5""",Found broken hash functions,2,Found broken hash functions,759,1,h.i,s,false,false
