Message,Description,RuleNumber,RuleDesc,CWEId,Severity,ClassName,MethodName,ExternalLibrary,PossibleExternal
"Found: ""http://www.cbar.az/currencies/""",Used HTTP Protocol,7,Used HTTP Protocol,650,1,com.nanoconverter.zlab.NanoConverter,runLongProcessAZ,false,false
"Found: ""http://www.nbrb.by/Services/XmlExRates.aspx""",Used HTTP Protocol,7,Used HTTP Protocol,650,1,com.nanoconverter.zlab.NanoConverter,runLongProcessNBRB,false,false
"Found: ""http://rss.timegenie.com/forex.xml""",Used HTTP Protocol,7,Used HTTP Protocol,650,1,com.nanoconverter.zlab.NanoConverter,runLongProcessFOREX,false,false
"Found: ""http://www.ecb.int/stats/eurofxref/eurofxref-daily.xml""",Used HTTP Protocol,7,Used HTTP Protocol,650,1,com.nanoconverter.zlab.NanoConverter,runLongProcessECB,false,false
"Found: ""http://www.cbr.ru/scripts/XML_daily.asp""",Used HTTP Protocol,7,Used HTTP Protocol,650,1,com.nanoconverter.zlab.NanoConverter,runLongProcessCBR,false,false
"Found: ""http://pfsoft.com.ua/service/currency/""",Used HTTP Protocol,7,Used HTTP Protocol,650,1,com.nanoconverter.zlab.NanoConverter,runLongProcessNBU,false,false
"Found: ""http://www.bnm.md/md/official_exchange_rates?get_xml=1&date=""",Used HTTP Protocol,7,Used HTTP Protocol,650,1,com.nanoconverter.zlab.NanoConverter,runLongProcessBNM,false,false
