ErrorType;Class;Method;ViolatedRule;Object;Statement
RequiredPredicateError;com.vecturagames.android.app.passwordgenerator.activity.MainActivity;java.lang.String generatePassword(int,java.lang.String);violating CrySL rule for java.security.SecureRandom ;First parameter was not properly generated as randomized;specialinvoke $r3.<java.security.SecureRandom: void <init>(byte[])>($r5)
