ErrorType;Class;Method;ViolatedRule;Object;Statement
IncompleteOperationError;com.xeiam.xchange.campbx.service.polling.CampBXPollingMarketDataService;com.xeiam.xchange.campbx.dto.marketdata.CampBXTicker getCampBXTicker(java.lang.String,java.lang.String);violating CrySL rule for javax.crypto.Mac (on Object #56f16e828cc0b062a1d0ac89af5bc7bf9dc251c07bc74127c1a43593069d670f);Operation on object of type javax.crypto.Mac object not completed. Expected call to update, doFinal;specialinvoke r0.<com.xeiam.xchange.campbx.service.polling.CampBXPollingMarketDataService: void verify(java.lang.String,java.lang.String)>($r1, $r2)
IncompleteOperationError;com.xeiam.xchange.campbx.service.polling.CampBXPollingMarketDataService;com.xeiam.xchange.campbx.dto.marketdata.CampBXTicker getCampBXTicker(java.lang.String,java.lang.String);violating CrySL rule for javax.crypto.Mac (on Object #b2b485473a165beb73734a47da9d922aeb93b7f0ddd7eb40a0bfd69592cc11c6);Operation on object of type javax.crypto.Mac object not completed. Expected call to update, doFinal;specialinvoke r0.<com.xeiam.xchange.campbx.service.polling.CampBXPollingMarketDataService: void verify(java.lang.String,java.lang.String)>($r1, $r2)
IncompleteOperationError;com.xeiam.xchange.btce.v3.service.polling.BTCEPollingMarketDataService;com.xeiam.xchange.dto.marketdata.OrderBook getOrderBook(java.lang.String,java.lang.String,java.lang.Object[]);violating CrySL rule for java.security.MessageDigest (on Object #c5fd9438b87cc9df133129b4c91132a4e0239aed362171f5fe4138c5a89c05d7);Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update;specialinvoke r0.<com.xeiam.xchange.btce.v3.service.polling.BTCEPollingMarketDataService: void verify(java.lang.String,java.lang.String)>($r1, $r2)
IncompleteOperationError;com.xeiam.xchange.btce.v3.service.polling.BTCEPollingMarketDataService;com.xeiam.xchange.dto.marketdata.OrderBook getOrderBook(java.lang.String,java.lang.String,java.lang.Object[]);violating CrySL rule for javax.crypto.Mac (on Object #6a9d8558f48ab8a266b340a4955f5e2c7d77889d61f2b3da89e7b6df396d602e);Operation on object of type javax.crypto.Mac object not completed. Expected call to update, doFinal;specialinvoke r0.<com.xeiam.xchange.btce.v3.service.polling.BTCEPollingMarketDataService: void verify(java.lang.String,java.lang.String)>($r1, $r2)
IncompleteOperationError;com.xeiam.xchange.btce.v3.service.polling.BTCEPollingMarketDataService;com.xeiam.xchange.dto.marketdata.OrderBook getOrderBook(java.lang.String,java.lang.String,java.lang.Object[]);violating CrySL rule for javax.crypto.Mac (on Object #161d6368cbf00ad0028a28a76a32d2d96f56b4ef00d15fd850b1fabe9ba40520);Operation on object of type javax.crypto.Mac object not completed. Expected call to update, doFinal;specialinvoke r0.<com.xeiam.xchange.btce.v3.service.polling.BTCEPollingMarketDataService: void verify(java.lang.String,java.lang.String)>($r1, $r2)
IncompleteOperationError;com.xeiam.xchange.btce.v3.service.polling.BTCEPollingMarketDataService;com.xeiam.xchange.dto.marketdata.OrderBook getOrderBook(java.lang.String,java.lang.String,java.lang.Object[]);violating CrySL rule for javax.crypto.Mac (on Object #8b8ab95495a99f9074df017385bf92ac97ab9c3420a316f6257d06a1840fe796);Operation on object of type javax.crypto.Mac object not completed. Expected call to update, doFinal;specialinvoke r0.<com.xeiam.xchange.btce.v3.service.polling.BTCEPollingMarketDataService: void verify(java.lang.String,java.lang.String)>($r1, $r2)
IncompleteOperationError;com.xeiam.xchange.btce.v3.service.polling.BTCEPollingMarketDataService;com.xeiam.xchange.dto.marketdata.OrderBook getOrderBook(java.lang.String,java.lang.String,java.lang.Object[]);violating CrySL rule for javax.crypto.Mac (on Object #56f16e828cc0b062a1d0ac89af5bc7bf9dc251c07bc74127c1a43593069d670f);Operation on object of type javax.crypto.Mac object not completed. Expected call to update, doFinal;specialinvoke r0.<com.xeiam.xchange.btce.v3.service.polling.BTCEPollingMarketDataService: void verify(java.lang.String,java.lang.String)>($r1, $r2)
IncompleteOperationError;com.xeiam.xchange.btce.v3.service.polling.BTCEPollingMarketDataService;com.xeiam.xchange.dto.marketdata.OrderBook getOrderBook(java.lang.String,java.lang.String,java.lang.Object[]);violating CrySL rule for javax.crypto.Mac (on Object #b2b485473a165beb73734a47da9d922aeb93b7f0ddd7eb40a0bfd69592cc11c6);Operation on object of type javax.crypto.Mac object not completed. Expected call to update, doFinal;specialinvoke r0.<com.xeiam.xchange.btce.v3.service.polling.BTCEPollingMarketDataService: void verify(java.lang.String,java.lang.String)>($r1, $r2)
IncompleteOperationError;com.veken0m.bitcoinium.GraphActivity;void generatePriceGraph();violating CrySL rule for javax.crypto.Mac (on Object #662929b818838de4ec34686a3d59c4038f4109990b824d0a60c9dbe216f65ba2);Operation on object of type javax.crypto.Mac object not completed. Expected call to update, doFinal;$r9 = interfaceinvoke $r8.<com.xeiam.xchange.Exchange: com.xeiam.xchange.service.polling.PollingMarketDataService getPollingMarketDataService()>()
IncompleteOperationError;com.veken0m.bitcoinium.GraphActivity;void generatePriceGraph();violating CrySL rule for javax.crypto.Mac (on Object #9f53e1237fef87c1231998e959d25e4000ef061cb5d41859cd988c325a9b6ffd);Operation on object of type javax.crypto.Mac object not completed. Expected call to update, doFinal;$r9 = interfaceinvoke $r8.<com.xeiam.xchange.Exchange: com.xeiam.xchange.service.polling.PollingMarketDataService getPollingMarketDataService()>()
IncompleteOperationError;com.veken0m.bitcoinium.GraphActivity;void generatePriceGraph();violating CrySL rule for java.security.MessageDigest (on Object #c5fd9438b87cc9df133129b4c91132a4e0239aed362171f5fe4138c5a89c05d7);Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update;$r11 = interfaceinvoke $r9.<com.xeiam.xchange.service.polling.PollingMarketDataService: com.xeiam.xchange.dto.marketdata.Trades getTrades(java.lang.String,java.lang.String,java.lang.Object[])>(r3, $r5, $r10)
IncompleteOperationError;com.veken0m.bitcoinium.GraphActivity;void generatePriceGraph();violating CrySL rule for javax.crypto.Mac (on Object #6a9d8558f48ab8a266b340a4955f5e2c7d77889d61f2b3da89e7b6df396d602e);Operation on object of type javax.crypto.Mac object not completed. Expected call to update, doFinal;$r11 = interfaceinvoke $r9.<com.xeiam.xchange.service.polling.PollingMarketDataService: com.xeiam.xchange.dto.marketdata.Trades getTrades(java.lang.String,java.lang.String,java.lang.Object[])>(r3, $r5, $r10)
IncompleteOperationError;com.veken0m.bitcoinium.GraphActivity;void generatePriceGraph();violating CrySL rule for javax.crypto.Mac (on Object #161d6368cbf00ad0028a28a76a32d2d96f56b4ef00d15fd850b1fabe9ba40520);Operation on object of type javax.crypto.Mac object not completed. Expected call to update, doFinal;$r11 = interfaceinvoke $r9.<com.xeiam.xchange.service.polling.PollingMarketDataService: com.xeiam.xchange.dto.marketdata.Trades getTrades(java.lang.String,java.lang.String,java.lang.Object[])>(r3, $r5, $r10)
IncompleteOperationError;com.veken0m.bitcoinium.GraphActivity;void generatePriceGraph();violating CrySL rule for javax.crypto.Mac (on Object #8b8ab95495a99f9074df017385bf92ac97ab9c3420a316f6257d06a1840fe796);Operation on object of type javax.crypto.Mac object not completed. Expected call to update, doFinal;$r11 = interfaceinvoke $r9.<com.xeiam.xchange.service.polling.PollingMarketDataService: com.xeiam.xchange.dto.marketdata.Trades getTrades(java.lang.String,java.lang.String,java.lang.Object[])>(r3, $r5, $r10)
IncompleteOperationError;com.veken0m.bitcoinium.GraphActivity;void generatePriceGraph();violating CrySL rule for javax.crypto.Mac (on Object #56f16e828cc0b062a1d0ac89af5bc7bf9dc251c07bc74127c1a43593069d670f);Operation on object of type javax.crypto.Mac object not completed. Expected call to update, doFinal;$r11 = interfaceinvoke $r9.<com.xeiam.xchange.service.polling.PollingMarketDataService: com.xeiam.xchange.dto.marketdata.Trades getTrades(java.lang.String,java.lang.String,java.lang.Object[])>(r3, $r5, $r10)
IncompleteOperationError;com.veken0m.bitcoinium.GraphActivity;void generatePriceGraph();violating CrySL rule for javax.crypto.Mac (on Object #b2b485473a165beb73734a47da9d922aeb93b7f0ddd7eb40a0bfd69592cc11c6);Operation on object of type javax.crypto.Mac object not completed. Expected call to update, doFinal;$r11 = interfaceinvoke $r9.<com.xeiam.xchange.service.polling.PollingMarketDataService: com.xeiam.xchange.dto.marketdata.Trades getTrades(java.lang.String,java.lang.String,java.lang.Object[])>(r3, $r5, $r10)
ConstraintError;com.xeiam.xchange.btcchina.service.BTCChinaDigest;void <init>(java.lang.String,java.lang.String);violating CrySL rule for javax.crypto.spec.SecretKeySpec (on Object #b4e9a518169bd8968c1babdaee0bbb8d9a4bad193899c2ce789397b4e77aa7ad);Second parameter (with value "HmacSHA1") should be any of {AES, HmacSHA256, HmacSHA384, HmacSHA512};specialinvoke r3.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r4, varReplacer6821)
RequiredPredicateError;com.xeiam.xchange.btcchina.service.BTCChinaDigest;void <init>(java.lang.String,java.lang.String);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke r3.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r4, varReplacer6821)
ConstraintError;com.xeiam.xchange.btcchina.service.BTCChinaDigest;void <init>(java.lang.String,java.lang.String);violating CrySL rule for javax.crypto.Mac (on Object #56f16e828cc0b062a1d0ac89af5bc7bf9dc251c07bc74127c1a43593069d670f);First parameter (with value "HmacSHA1") should be any of {HmacSHA256, HmacSHA384, HmacSHA512, HmacPBESHA1, PBEWithHmacSHA1, PBEWithHmacSHA224, PBEWithHmacSHA256, PBEWithHmacSHA384, PBEWithHmacSHA512};$r5 = staticinvoke <javax.crypto.Mac: javax.crypto.Mac getInstance(java.lang.String)>(varReplacer6822)
RequiredPredicateError;com.xeiam.xchange.kraken.service.KrakenDigest;void <init>(java.lang.String);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke r2.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r3, varReplacer6828)
RequiredPredicateError;com.xeiam.xchange.btce.v3.service.BTCEHmacPostBodyDigest;void <init>(java.lang.String);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke r2.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r3, varReplacer7396)
RequiredPredicateError;com.xeiam.xchange.bitstamp.service.BitstampDigest;void <init>(java.lang.String,java.lang.String,java.lang.String);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r5.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r6, varReplacer6816)
RequiredPredicateError;com.xeiam.xchange.btce.v2.service.BTCEHmacPostBodyDigest;void <init>(java.lang.String);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke r2.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r3, varReplacer7391)
RequiredPredicateError;com.xeiam.xchange.mtgox.v2.service.MtGoxV2Digest;void <init>(java.lang.String);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke r2.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r3, varReplacer6790)
RequiredPredicateError;si.mazi.rescu.HmacPostBodyDigest;void <init>(java.lang.String);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke r2.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r3, varReplacer6810)
