Message,Description,RuleNumber,RuleDesc,CWEId,Severity,ClassName,MethodName,ExternalLibrary,PossibleExternal
Found: Untrused PRNG (java.util.Random),Used untrusted PRNG,13,Used untrusted PRNG,338,1,x2.h,c,false,false
"Found: ""MD5""",Found broken hash functions,2,Found broken hash functions,759,1,w1.h,D,false,false
