Message,Description,RuleNumber,RuleDesc,CWEId,Severity,ClassName,MethodName,ExternalLibrary
"Found: ""AES/ECB/PKCS5Padding""",Found broken crypto schemes,1,Found broken crypto schemes,256,1,c.e.a.a,a,false
"Found: ""AES/ECB/PKCS5Padding""",Found broken crypto schemes,1,Found broken crypto schemes,256,1,c.e.a.a,b,false
"Found: ""SHA-1""",Found broken hash functions,2,Found broken hash functions,759,1,h.f,c,false
