Message,Description,RuleNumber,RuleDesc,CWEId,Severity,ClassName,MethodName,ExternalLibrary
Found: Untrused PRNG (java.util.Random),Used untrusted PRNG,13,Used untrusted PRNG,338,1,okhttp3.OkHttpClient,newWebSocket,true
Found: Untrused PRNG (java.util.Random),Used untrusted PRNG,13,Used untrusted PRNG,338,1,com.dropbox.core.k,clinit,true
Found: Untrused PRNG (java.util.Random),Used untrusted PRNG,13,Used untrusted PRNG,338,1,com.dropbox.core.e.c,clinit,true
"Found: ""SHA-1""",Found broken hash functions,2,Found broken hash functions,759,1,c.f,d,false
"Found: ""MD5""",Found broken hash functions,2,Found broken hash functions,759,1,c.f,c,false
