Message,Description,RuleNumber,RuleDesc,CWEId,Severity,ClassName,MethodName,ExternalLibrary
"Found: ""MD5""",Found broken hash functions,2,Found broken hash functions,759,1,h2.n,f,false
"Found: ""MD5""",Found broken hash functions,2,Found broken hash functions,759,1,a2.g,a,false
