apk_name,external_libs_count,native_libs_count
esv-v0.8.1-beta1.scout.merged.json,18,0
lukelauncher.scout.merged.json,0,14
netGuard.scout.merged.json,14,1
de.varengold.activeTAN_34-debug.scout.merged.json,3,23
de.varengold.activeTAN_34.scout.merged.json,0,25
dcnnt-android.scout.merged.json,11,0
oandbackupx.scout.merged.json,410,775
secureFileManager.scout.merged.json,638,89
com.tnibler.cryptocam_16.scout.merged.json,2,5
selfprivacy.scout.merged.json,881,95
