Message,Description,RuleNumber,RuleDesc,CWEId,Severity,ClassName,MethodName
"Found: ""http://www.google.""",Used HTTP Protocol,7,Used HTTP Protocol,650,1,com.google.zxing.client.android.result.supplement.ProductResultInfoRetriever,retrieveSupplementalInfo
"Found: ""http://www.google.com/books?id=""",Used HTTP Protocol,7,Used HTTP Protocol,650,1,com.google.zxing.client.android.book.SearchBookContentsActivity$NetworkTask,doInBackground
"Found: ""http://www.google.com/books?vid=isbn""",Used HTTP Protocol,7,Used HTTP Protocol,650,1,com.google.zxing.client.android.book.SearchBookContentsActivity$NetworkTask,doInBackground
