Message,Description,RuleNumber,RuleDesc,CWEId,Severity,ClassName,MethodName
"Found: Constant "".""",Used constant keys in code,3,Used constant keys in code,547,1,miccah.mpvremote.LibraryActivity,onCreate
"Found: Constant ""..""",Used constant keys in code,3,Used constant keys in code,547,1,miccah.mpvremote.LibraryActivity,onLoadFinished
"Found: Constant ""0L""",Used constant keys in code,3,Used constant keys in code,547,1,miccah.mpvremote.UDPPacket,doInBackground
