Message,Description,RuleNumber,RuleDesc,CWEId,Severity,ClassName,MethodName
Found: Untrused PRNG (java.util.Random),Used untrusted PRNG,13,Used untrusted PRNG,338,1,de.koelle.christian.trickytripper.activities.PaymentEditActivity,divideRest
"Found: ""SHA-1""",Found broken hash functions,2,Found broken hash functions,759,1,c.d0.h,a
"Found: ""MD5""",Found broken hash functions,2,Found broken hash functions,759,1,okio.ByteString,c
